title,location,reviews,date,contribution,upvote,reviewer_name,ratings,start_time,end_time
Beautiful but boring,,"A great city looking for a heart. The makings are there and in fact many years ago it was a super city where the downtown brought together workers, co-workers, friends, visitors into a friendly interactive space. Today everyone seems more interested in themselves, their PDA's and tend to shun everyone around them. The city has turned cold even with collectively a very attractive surrounding with all ammenities.","September 11, 2012",0,0,,4.0,2021-06-18 18:54:27.537996,2021-06-18 18:54:27.621362
Busy,,Downtown Vancouver is very busy & cosmopolitan . Easy to get around & buses are easy to use. The shops are the same as all major cities with lots of places to eat on every street . Robeson Street is the major shopping street but nicer roads can be found by just coming off the main drag,"September 11, 2012",0,0,,4.0,2021-06-18 18:54:27.621367,2021-06-18 18:54:27.698298
Downtown is full of Activty,,"Downtown Vancouver is full of activity and multiculturalism. There is a lot of opportunity for eating great meals of different cultures, and allows you to also walk to a bunch of places. It is close to all of the amenities.","September 10, 2012",0,0,,4.0,2021-06-18 18:54:27.698304,2021-06-18 18:54:27.779996
some many street people!,,I was surprised at the number of homeless begging on the streets. They would come right up to you in the sidewalk cafes and ask for change. The number of young and old sleeping on the streets was rather upsetting at times.,"September 8, 2012",0,0,,3.0,2021-06-18 18:54:27.780001,2021-06-18 18:54:27.858478
Downtown walkable in one day,,we had just a few days to visit vancouver.  i had reserved 2 half days for walking downtown.  The city is ery small -we were able to enjoy town in a few hours.  There are nice cafges and ice creamm shops all over town.  The water front is not so crowded as one could imagine.,"September 8, 2012",0,0,,4.0,2021-06-18 18:54:27.858484,2021-06-18 18:54:27.936021
loved it,,"down town  is a great place to visit when in Vancouver lots of food and entertainment options , or even grab a coffee and sit and people watch","September 7, 2012",0,0,,5.0,2021-06-18 18:54:40.939710,2021-06-18 18:54:41.036820
Beautiful But Lacking in Personality,,"Alright.  I was in Vancouver for one week and walked 70 miles and covered every area recommended by the locals.  First let me say this:Vancouver is a very beautiful city with top tier everything (which is why it is the most expensive city in North America and rated as one of the best cities to live in, in the world).  The public transit is state of the art.  The urban planning and walkability is among the best in the world.  The architecture, while modern, is excellent.  The parks are beautiful with lots of outdoor activities available.  The city is safe and clean, and a very tolerant multicultural melting pot, very mixed everywhere(it's not segregated like other cities).  This is perhaps its greatest strength...but it is also perhaps its greatest weakness as well.I really wanted to love Vancouver but I couldn't.  The reason for this, is that despite having everything listed above, I felt it lacked a culture or ideas that are unique to Vancouver.  It did not even feel like a Canadian city to me (I have been to the other big two) and I felt that if someone blindfolded me and dropped me off in Vancouver, I would have no idea what city I am in.  It felt like a West Coast American City (except with the Canadian hospitality) or a large Asia Pacific City.When you go to Montreal, you get the feel for the French Canadians by language, architecture, poutine, Montreal smoked beef etc.When you go to Toronto, you feel like you are in Canada with buildings such as the Hockey Hall of Fame, CN Tower, CBC, Eaton Center, etc.  It feels Canadian.With Vancouver, there was not anything I could really point to that is a product of Vancouver and I think that is due to the lack of any one culture having a dominating influence, which is why I said its greatest strength is also its greatest weakness.With all that said, having been to many cities Vancouver is up there and would be a 5-star city if it had that identity I was looking for.A few cons: - Seems drug use is tolerated so you may get random whiffs of pot while walking- Some random whiffs of urine (more-so than other large cities I have visited or lived in)- Many bums/pan-handlers - more than Chicago which caught me by surprise","September 7, 2012",0,0,,4.0,2021-06-18 18:54:41.036825,2021-06-18 18:54:41.115757
Everything is walking distance,,The downtown area is very convenient and safe to walk around.  I would stay away from Granville street at night however if you are not used to homeless people.  I grew up in LA so I am used to seeing that.  Vancouver felt very safe to me but then again I am from a large city so your feelings on this matter may be different from mine.  I stayed at the Sheraton Wall Centre and I got to explore the streets.  The downtown area offers a lot of things to do for all ages and different interests.  I took in the Taiwanfest festival they had going on.  Enjoyed the free concerts and performances.  The food at the festival was hit and miss but good for what it is.  Stanley park and granville island were also great places to vist.  Thanks for reading!,"September 7, 2012",0,0,,5.0,2021-06-18 18:54:41.115762,2021-06-18 18:54:41.197371
Great Summer Walking,,"Hop on/off buses were handy to get a good overview of Vancouver.  Avoid Chinatown homeless area.  Other streets were fine for entertainers, restaurants of all variety.  Friendly locals and lots of tourists.","September 7, 2012",0,0,,4.0,2021-06-18 18:54:41.197377,2021-06-18 18:54:41.275762
Just like any big city,,"Nothing too different compared to any other big city. The views near the water or Stanley Park are stunning, but if we consider the downtown *core*, walking around Rogers, Davies, W Georgia, it's not that different from anyother urban scenario.","September 6, 2012",0,0,,3.0,2021-06-18 18:54:41.275767,2021-06-18 18:54:41.357022
beautiful,,"The city is the most environmentally conscious city with so many options of dining and historical tours.  It is expensive and crowded, but beautiful!   You  definitely should include walking or biking the sea wall with a tour guide to explain the beautiful areas!","September 6, 2012",0,0,,5.0,2021-06-18 18:54:41.357028,2021-06-18 18:54:41.434350
A great place to visit,,"This a great place to visit.  It has everything: the hole in the wall restaurant, the beach, great people, awesome views, good shopping.  It can be crowded in the summer but I like the fact that after the sun goes down.. I can still walk down Robson street and find stores that are still open.  Particularly awesome for young, single people because there is a ton of bars, clubs and coffee shops to explore.","September 6, 2012",0,0,,5.0,2021-06-18 18:54:41.434355,2021-06-18 18:54:41.516842
Love Vancouver!,,"We have visited a number of times and always love it. We recently spent 3 nights there following our Alaska Princess cruise. There is so much to do in this beautiful city. Wonderful restaurants, safe city, no problem walking at night. Lots to explore. Take the trolley or the Big bus, hop off and on and see the city at your leisure. The two day tickets are a better buy. It is truly a beautiful city.","September 5, 2012",0,0,,5.0,2021-06-18 18:54:41.516848,2021-06-18 18:54:41.594363
vibrant,,downtown Vancouver is amazing...always something to see and do...lots of great shopping and eating! The waterfront and Robson street are fun,"September 4, 2012",0,0,,5.0,2021-06-18 18:54:41.594369,2021-06-18 18:54:41.670762
Great except Robson Street,,Time marches on and has clearly left Robson Street behind. The whole length of it felt so yesterday.,"September 4, 2012",0,0,,5.0,2021-06-18 18:54:41.670768,2021-06-18 18:54:41.747879
Great City,,"Wonderful people and eateries abound.  With a huge Asian and Indian influence, if you can't find anyting to eat, you are not looking hard enough.","September 4, 2012",0,0,,5.0,2021-06-18 18:54:53.966978,2021-06-18 18:54:54.052552
"Awesome restaurants and shopping - if you have deep pockets and stunning vistas, if you're up high enough.",,"Vancouver is one of the most beautiful (large) cities in North America; lots of great architecture, the art gallery, etc. -- it's one of the cleaner cities, for sure -- and how can you go wrong with views like that?!","September 3, 2012",0,0,,4.0,2021-06-18 18:54:54.052557,2021-06-18 18:54:54.131768
Tons to do,,"Downtown has so many shops and places to eat, it was great.  Many sights beautiful sights.  A very clean city.  If you haven't been before be ready for sticker shock.","September 3, 2012",0,0,,4.0,2021-06-18 18:54:54.131773,2021-06-18 18:54:54.210409
City,,First visit to Vancouver and loved it.  It is very metropolitan.  Museum has some Matisse (sp?) paintings on loan that were lovely.  Did not have enough time there to do all that I wanted.  Must go back,"September 3, 2012",0,0,,5.0,2021-06-18 18:54:54.210414,2021-06-18 18:54:54.287748
renee1058,,"Our family wanted to try the public transit system in Vancouver.  Yes, we were confused several times and yet many different folks would be happy to give advice to which bus or train we should take to get to our destination.  I have not been to a downtown that revealed so many kind people who were willing to go out of their way to help us get where we needed to go.","September 2, 2012",0,0,,5.0,2021-06-18 18:54:54.287752,2021-06-18 18:54:54.374938
Vancouver in summer!,,"Compact, vibrant, multinational with lots of bike lanes and great food. Just be mindful of the rainy season.","September 1, 2012",0,0,,5.0,2021-06-18 18:54:54.374943,2021-06-18 18:54:54.454052
