title,location,reviews,date,contribution,upvote,reviewer_name,ratings,start_time,end_time
Great neighborhood!,,"We ended up in Gastown just walking around Vancouver, it was an interesting area with some terrific spots and restaurants. Nice way to take on the way to the waterfront","June 19, 2014",0,0,,4.0,2021-06-18 20:32:59.542653,2021-06-18 20:32:59.619982
Don't believe the hype,,"Went to the area expecting to see the best of vancouver , instead saw a shabby area with a few good pubs and bars. Lots of beggars and people who appear to have been on substances stronger than alcohol. Worst part of the city","June 18, 2014",0,0,,1.0,2021-06-18 20:32:59.619987,2021-06-18 20:32:59.696367
Nice,,"The steam clock was the biggest attraction to me in the area, but it's a nice place to walk around for this area of town.","June 18, 2014",0,0,,4.0,2021-06-18 20:32:59.696373,2021-06-18 20:32:59.776162
My kind of place!,,"Gastown is one historical, romantic place situated along the water of downtown Vancouver. Everytime I visit this place, it just brings me down memory lane. It's full of heritage buildings with little stores of eclectic designs and unique products that are mostly made by locals. And I love that you have a wide selection of pubs and restaurants and little coffee shops. It's always a favorite walk when I want to escape from the hustle and bustle of downtown Vancouver.","June 17, 2014",0,0,,5.0,2021-06-18 20:32:59.776167,2021-06-18 20:32:59.853455
Old Spaghetti Factory a must,,"A very nice area to walk around, with lots of pretty hanging baskets of flowers  Lots of souvenir shops.  The only thing that spoils it is the beggars.  The highlight is the Old Spaghetti Factory where you can buy a lovely meal quite reasonably.  Went twice and had the same meal.  Alfredo linguini seafood (lots of prawns and scallops).  Only $14.95 + tax (which includes a  cob loaf, bowl of soup and ice cream).  For an extra $2.50 you can upgrade your soup to Seafood Chowder (best seafood chowder I had during my 47 days in USA and Canada).  Awesome food and a very pleasant ambience with very friendly staff serving.","June 17, 2014",0,0,,4.0,2021-06-18 20:32:59.853460,2021-06-18 20:32:59.935525
Nice place to walk around,,Nice place to walk around. There's an old clock in the middle. Some of the shops are rather overpriced.,"June 15, 2014",0,0,,4.0,2021-06-18 20:32:59.935530,2021-06-18 20:33:00.014864
"Nice area, but things close early",,"A really pretty area to walk around in, but most of the shops were closing towards 6pm, which is when we got there. Otherwise, they have some nice restaurants and the steam clock is neat.","June 11, 2014",0,0,,4.0,2021-06-18 20:33:00.014870,2021-06-18 20:33:00.091320
Not Worth the Time,,"There are a few shops to buy over-priced native peoples art work.  Some of it may not be authentic.  Parking is difficult and there is little designated for the disabled, which we required. With so much in Vancouver worth seeing and  doing  this district and it's old-fashioned street lighting just is not worth the time to walk through it.","June 11, 2014",0,0,,2.0,2021-06-18 20:33:00.091325,2021-06-18 20:33:00.168954
Upgrading....,,"The steam clock might be the most popular thing around this historic area. Its an interesting thing to see and to understand how it works. The area is full of shops and restaurants but still its kind of dodgy. Its Canada, so is quite safe, but the area is been refurbish right now to develop it more as a touristic place rather than an old part of the city. I think that the area its gonna be a better place in the near future and a lot of the people that works there are confident of that. Hopefully, I would be back to see the improvement.","June 8, 2014",0,0,,3.0,2021-06-18 20:33:00.168959,2021-06-18 20:33:00.254575
Worth it just for the clock!,,"We walked to Gastown to see the famous steam clock and it was well worth the visit. Great to see and photograph. Gastown has an eclectic mix of shops to have a look in, some rather pricey but fantastic things to see. Not recommended to visit this area at night as there did seem to be a lot of the less fortunate people residing there on the streets.","June 7, 2014",0,0,,4.0,2021-06-18 20:33:15.765149,2021-06-18 20:33:15.862774
trendy hipsters,,"Definitely where the hipper younger crowd gather. Home to Vancouver film school, cool pubs, and diverse eats. Fun souvenir shops mixed with historical landmarks of the original founding of the city. My favorite area of Vancouver to hang out.","June 6, 2014",0,0,,4.0,2021-06-18 20:33:15.862780,2021-06-18 20:33:15.938175
Steam Clock worth seeing,,"If you are in the area, it's well worth a side trip to Gastown, if for no other reason, that to see the famous Gastown Steam Clock. It's an exceptionally rare sight, as there are only something like 6 steam clocks in the entire world.The craftsmanship is very impressive. The clock itself is maybe 15 feet high and emits a pretty continuous flow of steam. It is supposed to chime every 15 minutes, but we waited over 20 without hearing anything.This sight is one of the most photographed areas in Vancouver, and for good reason. The surrounding area didn't see great- lots of touristy shops and a few side streets that looked a bit run down. However, it's worth braving those to get a look at the steam clock.","June 6, 2014",0,0,,4.0,2021-06-18 20:33:15.938181,2021-06-18 20:33:16.018151
Worth a look,,Interesting place to look around. Quite tourist-y during the day (can't comment about nighttime). The steam clock was awesome. Definitely worth a visit.,"June 5, 2014",0,0,,4.0,2021-06-18 20:33:16.018156,2021-06-18 20:33:16.094523
Great Neighborhood in Vancouver,,"Excellent location for a walking tour or just a nice, long walk. There are many shops for browse and excellent eateries! TIP: Try Revolver for the best cup of capuccino that you will ever experience.","June 5, 2014",0,0,,4.0,2021-06-18 20:33:16.094529,2021-06-18 20:33:16.174824
Visit when you are hungry,,"I went to gastown after lunch. There are many restaurants in gastown that I would love to try but I was full from lunch already.  The statue of gassy Jack and the clock was cool but to really enjoy gastown I think it would have been better to eat at a restaurant there. It is picturesque with ""cobbled stones"", bricks and flowers but gastown isn't as old as it seems. Old montreal and quebec city has better cobbled stones and a historic feel... There are many tourist stores and other shops as well.","June 4, 2014",0,0,,3.0,2021-06-18 20:33:16.174830,2021-06-18 20:33:16.253143
Over-run by drunk 20-somes.,,"Gastown has become the party hard place in Vancouver.  Drunk 20 years urinating and vomiting is a now a typical sight on a Friday or Saturday night. Recently, five people were stabbed outside of a night club.  It is ok to visit during the day but avoid at night.","June 3, 2014",0,0,,1.0,2021-06-18 20:33:16.253149,2021-06-18 20:33:16.329770
"Touristy, but very pictureque",,"We were fortunate to have rented a condo right across from Gassy Jack and really liked the ambiance of the Gastown area.  We did not visit it after dark, so I can't comment on the ""drug deals"" that some other reviewers claimed to have witnessed - or maybe I'm just too naive to spot that sort of thing.  We found it to be a very picturesque old-town area, with lots of restaurants and shops and, of course, the steam clock. We were not bothered by panhandlers, saw no prostitutes, just beautiful houses on tree-lined cobblestone streets.  Loved the outdoor dining that was available in many places and were able to take care of our souvenir-shopping all in one spot!","June 2, 2014",0,0,,5.0,2021-06-18 20:33:16.329775,2021-06-18 20:33:16.407319
Touristy Area,,"Lots of interesting boutiques and coffee shops, but also more than its share of touristy t-shirt shops.  Be careful when near Hastings St -- this is a very seedy area.","May 29, 2014",0,0,,3.0,2021-06-18 20:33:16.407324,2021-06-18 20:33:16.484536
An awesome neighbourhood!,,"I love Gastown. The brick buildings were awesome. I loved the cafes, pubs and clothing shops. All the shops were very unique and there was a nice historical feel to the area. If I ever moved to Vancouver I would live in Gastown!","May 28, 2014",0,0,,5.0,2021-06-18 20:33:16.484541,2021-06-18 20:33:16.563253
Fun place to go!,,"Yes, it's touristy, but Tom and I love an area with cobbled streets, shops, and places to eat on the street.  We had a great lunch at the Lamplighter Public House (see review) and actually are thinking about staying in this area on our next trip to Vancouver.","May 26, 2014",0,0,,4.0,2021-06-18 20:33:30.020818,2021-06-18 20:33:30.108240
The Steam Clock is mesmerizing - even in the rain!,,"We stood in the rain, under our umbrellas and watched the Steam Clock for a while and were amazed at the workmanship.  We also shopped and walked around for a while before heading to Chinatown.  Very nice place to visit and shop for souvenirs.","May 25, 2014",0,0,,4.0,2021-06-18 20:33:30.108245,2021-06-18 20:33:30.196569
See the Famous Steam Clock,,The famous gas powered clock is based in Gastown so we jumped off the Hop on Hop off bus to take a look. The area is full of tourist shops but with plenty of restaurants and bars so you can take your time and enjoy the surroundings,"May 22, 2014",0,0,,4.0,2021-06-18 20:33:30.196575,2021-06-18 20:33:30.275993
full steam ahead,,"We visited Gas town to find the Steam clock, and once we'd found it we just had to sit and wait for it to 'strike', which meant having a meal. A truly lovely evening","May 20, 2014",0,0,,5.0,2021-06-18 20:33:30.275997,2021-06-18 20:33:30.354397
